country_yq,country,year_quarter,year_quarter_aux,reer_index,exports_all,exports_imports,ca_gdp,debt_reserves,portfolio_pib,real_gdp_yoy,cpi_index,fiscal_gdp,creditgdp,lending_deposit,msci_index,fed_funds,vix,id,bo,br,cl,co,mx,py,pe,uy
CL2001Q3,CL,2001-Q3,1/7/2001,-0.211410062,-0.054651332,1.029644134,-0.043670766,0.577535396,0.049953051,0.029475404,0.035757067,-0.003140621,0.62651998,1.969014421,-0.102171598,0.034966667,0.059100641,4,0,0,1,0,0,0,0,0
CL2001Q4,CL,2001-Q4,1/10/2001,-0.226088793,0.00152558,1.107176128,-0.00104399,0.575491934,0.019212226,0.023214359,0.029985599,-0.002229321,0.608749581,1.687054108,-0.023174106,0.021333333,0.095010229,4,0,0,1,0,0,0,0,0
CL2002Q1,CL,2002-Q1,1/1/2002,-0.177688499,-0.011695969,1.070563385,0.01647854,0.612512803,-0.004589917,0.015089601,0.024134043,-0.000679892,0.605864907,1.691067773,0.157235191,0.017333333,-0.26742602,4,0,0,1,0,0,0,0,0
CL2002Q2,CL,2002-Q2,1/4/2002,-0.139037884,0.069167731,1.082661781,0.000754954,0.631128099,0.044142123,0.025620748,0.021800679,0.003539985,0.606725148,2.0375617,0.041410137,0.0175,0.013128825,4,0,0,1,0,0,0,0,0
CL2002Q3,CL,2002-Q3,1/7/2002,-0.180601228,-0.043504474,1.025619155,-0.052042639,0.692351364,-0.008788056,0.040261041,0.023336656,0.002956105,0.614174956,2.462634974,-0.151497379,0.0174,0.482613657,4,0,0,1,0,0,0,0,0
CL2002Q4,CL,2002-Q4,1/10/2002,-0.165523766,0.095146772,1.144700517,0.000774272,0.708227293,0.02526638,0.043105981,0.029007057,-0.000842312,0.594292893,2.282236427,-0.041726647,0.014433333,-0.132168916,4,0,0,1,0,0,0,0,0
CL2003Q1,CL,2003-Q1,1/1/2003,-0.186288065,0.012189586,1.104809938,0.022893594,0.680750074,0.064044741,0.045955127,0.037076015,0.005074631,0.592877295,2.247892986,8.93091E-05,0.0125,-0.023181398,4,0,0,1,0,0,0,0,0
CL2003Q2,CL,2003-Q2,1/4/2003,-0.179511102,0.041549404,1.121409169,0.000421684,0.638016138,-0.003334221,0.042569051,0.036510632,0.007722479,0.583415014,2.242165393,0.066605057,0.012466667,-0.332444906,4,0,0,1,0,0,0,0,0
CL2003Q3,CL,2003-Q3,1/7/2003,-0.149018337,0.081964101,1.206951423,-0.021107516,0.721860031,0.003161753,0.039954037,0.026904554,0.018790902,0.575418197,2.261316208,0.169498619,0.010166667,-0.108357373,4,0,0,1,0,0,0,0,0
CL2003Q4,CL,2003-Q4,1/10/2003,-0.088305884,0.103017373,1.247896288,-0.010341425,0.687580954,0.043849091,0.035518527,0.010602746,0.025059431,0.571803761,2.288964241,0.130431505,0.009966667,-0.103117429,4,0,0,1,0,0,0,0,0
CL2004Q1,CL,2004-Q1,1/1/2004,-0.062670114,0.149720001,1.32667463,0.063720092,0.664772074,0.038836049,0.049395073,5.87054E-05,0.027851388,0.562766981,2.957448549,0.125717101,0.010033333,-0.045137032,4,0,0,1,0,0,0,0,0
CL2004Q2,CL,2004-Q2,1/4/2004,-0.106166772,0.054556849,1.338011607,0.040036026,0.65223162,-0.01680345,0.062832331,0.004608379,0.035796027,0.563573931,2.878770522,-0.057413643,0.0101,-0.026023135,4,0,0,1,0,0,0,0,0
CL2004Q3,CL,2004-Q3,1/7/2004,-0.106797856,0.148404319,1.381631191,0.003026406,0.694594914,-0.014363421,0.082007964,0.014650488,0.043053811,0.557339386,2.818944197,-0.015868714,0.014333333,-0.049768107,4,0,0,1,0,0,0,0,0
CL2004Q4,CL,2004-Q4,1/10/2004,-0.086768697,0.030039296,1.325044465,0.009928262,0.717403121,0.034672032,0.093099186,0.022468611,0.047539471,0.552682978,2.1092979,0.133423959,0.0195,-0.123272119,4,0,0,1,0,0,0,0,0
CL2005Q1,CL,2005-Q1,1/1/2005,-0.083996539,-0.008062992,1.231355509,0.026718175,0.79084901,0.003319755,0.063316459,0.022683169,0.049425934,0.555731121,2.026671072,0.102091504,0.0247,-0.065398217,4,0,0,1,0,0,0,0,0
CL2005Q2,CL,2005-Q2,1/4/2005,-0.08664103,0.083443276,1.25452144,0.030043286,0.75842061,0.003212768,0.059021519,0.027281316,0.057904151,0.557491064,1.678629397,-0.004870435,0.029433333,0.047369722,4,0,0,1,0,0,0,0,0
CL2005Q3,CL,2005-Q3,1/7/2005,-0.049511954,0.092393374,1.294228345,-0.012428928,0.739610972,0.00348589,0.051913437,0.032662453,0.063181293,0.562277419,1.72991522,0.107140755,0.0346,-0.090212887,4,0,0,1,0,0,0,0,0
CL2005Q4,CL,2005-Q4,1/10/2005,-0.013001243,0.105081238,1.358026173,0.017281336,0.733818904,0.031531367,0.055698766,0.037371806,0.075007131,0.570490414,1.500200081,0.071327637,0.0398,0.042428351,4,0,0,1,0,0,0,0,0
CL2006Q1,CL,2006-Q1,1/1/2006,-0.037296247,0.102291603,1.429805156,0.031147764,0.833939654,5.17492E-05,0.061151122,0.039837336,0.075391457,0.569190856,1.605016735,0.155234137,0.044566667,-0.059582699,4,0,0,1,0,0,0,0,0
CL2006Q2,CL,2006-Q2,1/4/2006,-0.05817844,0.116803292,1.579270972,0.077517331,0.822009121,0.0148563,0.067113012,0.037368318,0.078641272,0.561799809,1.538365532,0.020202419,0.049066667,0.187692717,4,0,0,1,0,0,0,0,0
CL2006Q3,CL,2006-Q3,1/7/2006,-0.094215574,0.033372646,1.555246723,0.030170628,0.779536715,0.005425203,0.06015958,0.034278557,0.084931169,0.559905479,1.591626831,-0.027720229,0.052466667,-0.06547489,4,0,0,1,0,0,0,0,0
CL2006Q4,CL,2006-Q4,1/10/2006,-0.098866742,-0.072610009,1.44841824,0.041372856,0.746030638,0.001318606,0.064122587,0.022221053,0.085601351,0.559375856,1.534248083,0.103190329,0.052466667,-0.209588342,4,0,0,1,0,0,0,0,0
CL2007Q1,CL,2007-Q1,1/1/2007,-0.128335273,0.107731078,1.542767811,0.079935357,0.908368923,0.001967404,0.056975814,0.026530725,0.085143958,0.565450508,1.559174675,0.07063538,0.052566667,0.129739419,4,0,0,1,0,0,0,0,0
CL2007Q2,CL,2007-Q2,1/4/2007,-0.127539424,0.086383919,1.538996547,0.064101557,0.906280361,0.004313463,0.055215475,0.028235687,0.088796589,0.576530155,1.513890955,0.100797714,0.0525,0.088917674,4,0,0,1,0,0,0,0,0
CL2007Q3,CL,2007-Q3,1/7/2007,-0.121516546,-0.018687566,1.434926477,0.027541158,1.101915117,-0.016669343,0.043348172,0.046761399,0.070225719,0.594708159,1.422088709,0.088565499,0.050733333,0.452471544,4,0,0,1,0,0,0,0,0
CL2007Q4,CL,2007-Q4,1/10/2007,-0.112680084,0.006368533,1.283840069,0.00454324,1.148970558,-0.002441266,0.04132902,0.069869076,0.059935283,0.612561782,1.674762099,0.13569273,0.044966667,0.020204584,4,0,0,1,0,0,0,0,0
CL2008Q1,CL,2008-Q1,1/1/2008,-0.054949387,0.093004326,1.316726177,0.024187201,1.154490546,-0.011316543,0.053735595,0.077070545,0.049100384,0.619012538,1.713090539,-0.102482852,0.031766667,0.170309512,4,0,0,1,0,0,0,0,0
CL2008Q2,CL,2008-Q2,1/4/2008,-0.080960656,-0.051497204,1.095799683,-0.021025514,1.145273111,0.035952048,0.046233783,0.0851354,0.014861377,0.650798104,1.707419171,0.033920258,0.020866667,-0.233880591,4,0,0,1,0,0,0,0,0
CL2008Q3,CL,2008-Q3,1/7/2008,-0.134200888,-0.073023896,0.97671043,-0.083550103,1.015859577,0.035520843,0.034242645,0.089265444,-0.011544972,0.674859117,1.557650606,-0.205998598,0.0194,0.192975798,4,0,0,1,0,0,0,0,0
CL2008Q4,CL,2008-Q4,1/10/2008,-0.206166019,-0.252312634,0.902061054,-0.088042007,0.889939362,-0.005249146,0.008926343,0.082553344,-0.034977654,0.708598787,2.053144527,-0.52909797,0.005066667,0.848862581,4,0,0,1,0,0,0,0,0
CL2009Q1,CL,2009-Q1,1/1/2009,-0.147127298,-0.042575848,1.15735911,0.022919284,0.792629567,0.035278044,-0.027979877,0.047214426,-0.04138812,0.693731069,2.532594169,-0.044029371,0.001833333,-0.264002878,4,0,0,1,0,0,0,0,0
CL2009Q2,CL,2009-Q2,1/4/2009,-0.128653479,0.093755298,1.276466783,0.039991785,0.766938787,-0.02476629,-0.03492303,0.017940595,-0.033887124,0.682003228,4.470013976,0.276688933,0.0018,-0.309678851,4,0,0,1,0,0,0,0,0
CL2009Q3,CL,2009-Q3,1/7/2009,-0.132458821,0.113706539,1.323899616,0.005556284,0.702057759,0.025497247,-0.0100153,-0.01871533,-0.007598762,0.681631502,6.930693088,0.17041833,0.001566667,-0.258844548,4,0,0,1,0,0,0,0,0
CL2009Q4,CL,2009-Q4,1/10/2009,-0.111676507,0.148537544,1.320625822,0.009064579,0.757885944,0.008667935,0.009813669,-0.030760354,0.002200504,0.67441587,5.766369253,0.131202888,0.0012,-0.099599246,4,0,0,1,0,0,0,0,0
CL2010Q1,CL,2010-Q1,1/1/2010,-0.097601935,-0.046046737,1.208091221,0.038034319,0.756540908,0.03134914,0.018532731,-0.002586811,-0.000184664,0.661047531,6.771629375,0.012882861,0.001333333,-0.135351828,4,0,0,1,0,0,0,0,0
CL2010Q2,CL,2010-Q2,1/4/2010,-0.091383821,0.038250718,1.157121088,0.018329139,0.760208414,0.011011656,0.063617798,0.011858064,0.012743505,0.660547119,4.961127888,-0.005352527,0.001933333,0.269851265,4,0,0,1,0,0,0,0,0
CL2010Q3,CL,2010-Q3,1/7/2010,-0.067853306,0.190261935,1.265759783,-0.008713526,0.793088475,0.072609945,0.075207418,0.022219408,0.017480329,0.645903147,2.346938727,0.028179169,0.001866667,-0.083238314,4,0,0,1,0,0,0,0,0
CL2010Q4,CL,2010-Q4,1/10/2010,-0.049821537,0.0227763,1.213849375,0.011822925,0.781986213,0.049737203,0.075227841,0.024432288,0.023916007,0.634542469,1.752788856,0.116662028,0.001866667,-0.228741017,4,0,0,1,0,0,0,0,0
CL2011Q1,CL,2011-Q1,1/1/2011,-0.075201753,0.025991035,1.147515927,0.007929866,0.879566005,0.043707839,0.091999772,0.028772485,0.018494039,0.635078668,1.843324179,0.011357743,0.001566667,-0.037100908,4,0,0,1,0,0,0,0,0
CL2011Q2,CL,2011-Q2,1/4/2011,-0.083298961,0.036797142,1.111537303,0.001838063,0.834811497,0.040054457,0.064284678,0.032507318,0.020757872,0.644318264,1.562492494,0.025593823,0.000933333,-0.062765472,4,0,0,1,0,0,0,0,0
CL2011Q3,CL,2011-Q3,1/7/2011,-0.092365283,-0.030289956,1.053691908,-0.053217136,0.794670421,0.020600862,0.042294344,0.030709433,0.017187056,0.665658811,1.718555534,-0.1118193,0.000833333,0.559270142,4,0,0,1,0,0,0,0,0
CL2011Q4,CL,2011-Q4,1/10/2011,-0.13886004,-0.017297769,1.08844148,-0.020665065,0.826699642,0.06638884,0.048323696,0.039345229,0.010288489,0.677207956,1.738146293,-0.1057626,0.000733333,-0.021284239,4,0,0,1,0,0,0,0,0
CL2012Q1,CL,2012-Q1,1/1/2012,-0.101605025,-0.005624532,1.068972032,-0.008900567,0.857746579,0.032448315,0.051206638,0.040629229,0.011539788,0.685528672,1.80099403,0.097061938,0.001033333,-0.497536352,4,0,0,1,0,0,0,0,0
CL2012Q2,CL,2012-Q2,1/4/2012,-0.10629575,-0.0220241,1.013770251,-0.026040393,0.807981065,0.050289946,0.055133576,0.030512235,0.008385788,0.704615299,1.844687842,-0.063658214,0.001533333,0.095873273,4,0,0,1,0,0,0,0,0
CL2012Q3,CL,2012-Q3,1/7/2012,-0.086400768,-0.048390026,0.945514212,-0.074958317,0.743551276,0.055503603,0.056080772,0.026042499,-0.001090752,0.701288456,1.690511315,-0.001918904,0.001433333,-0.21295597,4,0,0,1,0,0,0,0,0
CL2012Q4,CL,2012-Q4,1/10/2012,-0.090297457,0.091333976,0.986403787,-0.045158922,0.737146759,0.028287459,0.050525767,0.021555004,0.001718969,0.709815951,1.615456201,0.049088791,0.0016,0.034011145,4,0,0,1,0,0,0,0,0
CL2013Q1,CL,2013-Q1,1/1/2013,-0.0860976,-0.06617368,0.956568368,-0.028585262,0.742761583,0.070098601,0.036435706,0.014585271,-0.000167885,0.716372921,1.731369553,0.047757513,0.001433333,-0.213883882,4,0,0,1,0,0,0,0,0
CL2013Q2,CL,2013-Q2,1/4/2013,-0.105421926,0.045524444,0.983763415,-0.03188787,0.701930052,0.056757679,0.041366357,0.012637,-0.004383502,0.730992227,1.889924726,-0.053428101,0.001166667,0.092438479,4,0,0,1,0,0,0,0,0
CL2013Q3,CL,2013-Q3,1/7/2013,-0.130578645,-0.003102649,1.0100123,-0.061888476,0.739712745,0.032321722,0.044333326,0.020839504,-0.005117989,0.734327041,1.742537562,-0.048169691,0.000833333,-0.038288094,4,0,0,1,0,0,0,0,0
CL2013Q4,CL,2013-Q4,1/10/2013,-0.145052179,-0.050315069,0.99453799,-0.039417326,0.641280782,0.061576927,0.039695383,0.022786348,-0.008132155,0.739469657,1.81228353,0.055016306,0.000866667,-0.003288035,4,0,0,1,0,0,0,0,0
CL2014Q1,CL,2014-Q1,1/1/2014,-0.181943782,0.014517173,1.011364852,-0.016299925,0.558926973,-0.004978512,0.028256774,0.033665533,-0.01017969,0.736763114,2.009621083,-0.054053764,0.000733333,0.041024735,4,0,0,1,0,0,0,0,0
CL2014Q2,CL,2014-Q2,1/4/2014,-0.178459338,0.017109431,1.050268142,-0.009505748,0.555307784,0.046578615,0.01480174,0.049313732,-0.012183943,0.738040105,2.101044531,0.067642813,0.000933333,-0.151965184,4,0,0,1,0,0,0,0,0
CL2014Q3,CL,2014-Q3,1/7/2014,-0.187453359,-0.047495148,1.060377605,-0.024179287,0.53183766,0.090055657,0.010132008,0.047843443,-0.013636641,0.746048626,2.171715072,0.040626919,0.0009,0.02591315,4,0,0,1,0,0,0,0,0
CL2014Q4,CL,2014-Q4,1/10/2014,-0.165622326,-0.039945924,1.014904072,-0.015958733,0.558331367,0.065494154,0.017656058,0.053326645,-0.013873979,0.757830791,1.985353049,-0.08325665,0.001,0.206577276,4,0,0,1,0,0,0,0,0
CL2015Q1,CL,2015-Q1,1/1/2015,-0.150139333,-0.048930266,1.040393266,-0.000495659,0.567854676,0.012080195,0.022698032,0.042810965,-0.014869309,0.750515466,1.567440247,-0.013043232,0.0011,0.030177176,4,0,0,1,0,0,0,0,0
CL2015Q2,CL,2015-Q2,1/4/2015,-0.117256184,-0.05410996,1.045766147,-0.010397487,0.606057444,0.042701607,0.024130973,0.040948371,-0.00966804,0.753375915,1.547944053,0.047440356,0.001233333,-0.186954352,4,0,0,1,0,0,0,0,0
CL2015Q3,CL,2015-Q3,1/7/2015,-0.150737813,-0.058665864,0.945205768,-0.049610388,0.59935834,-0.000169189,0.022768883,0.046379354,-0.010804455,0.775838826,1.500985778,-0.166677436,0.001366667,0.34016269,4,0,0,1,0,0,0,0,0
CL2015Q4,CL,2015-Q4,1/10/2015,-0.144940126,-0.03745528,0.963733383,-0.034520543,0.600467852,-0.014160507,0.022569028,0.040154635,-0.017032774,0.781315224,1.502543809,-0.037677352,0.0016,-0.125316378,4,0,0,1,0,0,0,0,0
CL2016Q1,CL,2016-Q1,1/1/2016,-0.122682993,0.045675938,1.03573572,0.003578633,0.591427524,0.001366914,0.029562741,0.045453317,-0.019758239,0.774313937,1.465441776,-0.089947916,0.0036,0.184583778,4,0,0,1,0,0,0,0,0
CL2016Q2,CL,2016-Q2,1/4/2016,-0.110048658,-0.020083807,1.01825098,-0.017799194,0.686463146,0.010449854,0.01278776,0.041232624,-0.025199622,0.779857789,1.462895193,0.078275404,0.003733333,-0.267626036,4,0,0,1,0,0,0,0,0
CL2016Q3,CL,2016-Q3,1/7/2016,-0.085427633,0.02994798,0.994219463,-0.036894393,0.683857554,0.011828075,0.018148859,0.03434817,-0.020759231,0.779240592,1.49626726,0.080728121,0.003966667,-0.169344702,4,0,0,1,0,0,0,0,0
CL2016Q4,CL,2016-Q4,1/10/2016,-0.076924748,0.043048026,1.04719309,-0.01073096,0.741070159,0.010931771,0.007202882,0.027904205,-0.018836835,0.780335855,1.434172944,-0.011717833,0.0045,0.063246248,4,0,0,1,0,0,0,0,0
CL2017Q1,CL,2017-Q1,1/1/2017,-0.064989164,-0.005913745,0.974480035,-0.024017768,0.785441319,0.005661133,-0.003954387,0.027174067,-0.019475346,0.777393699,1.462587007,0.054924562,0.007,-0.18712911,4,0,0,1,0,0,0,0,0
CL2017Q2,CL,2017-Q2,1/4/2017,-0.09443837,0.03991512,1.024777786,-0.025346476,0.847663672,0.053965331,0.003983092,0.022775922,-0.018276951,0.776960137,1.595701247,0.069409788,0.0095,-0.022977307,4,0,0,1,0,0,0,0,0
CL2017Q3,CL,2017-Q3,1/7/2017,-0.090870559,0.104891705,1.125981277,-0.020684153,0.932071402,0.0351754,0.020168092,0.016501911,-0.017704385,0.769382978,1.608822621,0.072793177,0.011533333,-0.043104555,4,0,0,1,0,0,0,0,0
CL2017Q4,CL,2017-Q4,1/10/2017,-0.083197218,0.01056796,1.092332847,-0.016323063,0.860600833,0.046998168,0.030104657,0.019995169,-0.012339613,0.767767057,1.547557442,0.051645593,0.012033333,-0.059903334,4,0,0,1,0,0,0,0,0
CL2018Q1,CL,2018-Q1,1/1/2018,-0.06997086,0.03650593,1.05694746,-0.004305061,0.87179523,0.016822251,0.047231034,0.019788439,-0.008130985,0.766246974,1.562835959,0.068418699,0.014466667,0.520952347,4,0,0,1,0,0,0,0,0
CL2018Q2,CL,2018-Q2,1/4/2018,-0.08502632,-0.005175236,1.00121193,-0.029175793,0.735151343,0.00721532,0.052519163,0.021329711,-0.008835316,0.777444081,1.572876288,-0.056327826,0.017366667,-0.12356567,4,0,0,1,0,0,0,0,0
CL2018Q3,CL,2018-Q3,1/7/2018,-0.113337874,-0.029055291,1.003328273,-0.040716259,0.775954517,0.023110476,0.02579296,0.027756112,-0.009421448,0.785594662,1.509131642,-0.077347732,0.019233333,-0.17642598,4,0,0,1,0,0,0,0,0
CL2018Q4,CL,2018-Q4,1/10/2018,-0.123907794,-0.007249292,0.979957437,-0.050903459,0.693716573,0.026698521,0.035807695,0.027278536,-0.012770074,0.796971848,1.539008418,-0.07459934,0.0222,0.49319915,4,0,0,1,0,0,0,0,0
CO1994Q3,CO,1994-Q3,1/7/1994,0.059674757,0.335278519,1.301228734,0.015444201,0.581656628,0.001209729,0.066437059,0.202481268,,0.321443799,1.379355977,0.121183467,0.044866667,-0.147988104,5,0,0,0,1,0,0,0,0
CO1994Q4,CO,1994-Q4,1/10/1994,0.040263383,0.094319385,1.229564645,0.012784167,0.634500812,0.00182631,0.076860685,0.201802814,,0.327057603,1.266396532,-0.000264612,0.051666667,0.198779157,5,0,0,0,1,0,0,0,0
CO1995Q1,CO,1995-Q1,1/1/1995,0.016608599,-0.037325366,1.026398752,-0.007787358,0.630038934,0,0.059066227,0.191183213,0.029775302,0.332322245,1.31698447,-0.216037007,0.0581,-0.241535429,5,0,0,0,1,0,0,0,0
CO1995Q2,CO,1995-Q2,1/4/1995,-0.027338472,0.145500121,1.246925991,-0.007144066,0.757284788,0.006362128,0.054429823,0.193772688,0.025941357,0.330085959,1.297636137,0.056950757,0.0602,0.016370458,5,0,0,0,1,0,0,0,0
CO1995Q3,CO,1995-Q3,1/7/1995,-0.065261672,0.126780573,1.304024079,0.020187101,0.727046899,-0.000148982,0.037685652,0.19182108,0.018427516,0.342645779,1.33896409,0.034269188,0.057966667,0.022900143,5,0,0,0,1,0,0,0,0
CO1995Q4,CO,1995-Q4,1/10/1995,-0.100349679,0.064969399,1.408558724,0.087158251,0.695436435,0.003191251,0.057443698,0.182753482,0.01440929,0.354419259,1.334270878,-0.063703952,0.0572,0.033660573,5,0,0,0,1,0,0,0,0
CO1996Q1,CO,1996-Q1,1/1/1996,-0.101765028,0.003902656,1.089137967,0.032443096,0.738011493,0.004534901,0.023600935,0.185846655,0.021847579,0.356193742,1.320773726,0.079958873,0.053633333,0.177051423,5,0,0,0,1,0,0,0,0
CO1996Q2,CO,1996-Q2,1/4/1996,-0.09184887,0.110250309,0.897903964,-0.075921746,0.71092843,0.017969302,0.024030184,0.180612224,0.023143663,0.359846367,1.34460564,0.023005937,0.052433333,0.061089601,5,0,0,0,1,0,0,0,0
CO1996Q3,CO,1996-Q3,1/7/1996,-0.058957992,0.047210904,0.793987949,-0.129317885,0.761320309,0.056161168,0.024444335,0.191371392,0.020975,0.354835617,1.35971538,-0.033931914,0.053066667,0.024750855,5,0,0,0,1,0,0,0,0
CO1996Q4,CO,1996-Q4,1/10/1996,-0.000967684,0.158337928,0.759109418,-0.143965612,0.674456135,0.033219768,0.010781392,0.197145337,0.021397959,0.442115668,1.371351541,-0.012780023,0.0528,0.02517811,5,0,0,0,1,0,0,0,0
CO1997Q1,CO,1997-Q1,1/1/1997,-0.021346204,0.056366644,0.760729334,-0.148532224,0.678447476,0.072635254,0.004797158,0.179698178,0.009099686,0.372539676,1.423404805,0.082836862,0.052766667,0.146275844,5,0,0,0,1,0,0,0,0
CO1997Q2,CO,1997-Q2,1/4/1997,-0.019426807,0.098974305,0.786921681,-0.173595115,0.673992709,0.051361182,0.038107459,0.170598894,0.010742235,0.373961241,1.438015374,0.01736781,0.055233333,0.000324741,5,0,0,0,1,0,0,0,0
CO1997Q3,CO,1997-Q3,1/7/1997,-0.058930052,-0.051299781,0.806334791,-0.152851398,0.696594384,0.028822357,0.042234572,0.165003111,0.010455465,0.380488812,1.444637681,0.010918377,0.055333333,0.119194598,5,0,0,0,1,0,0,0,0
CO1997Q4,CO,1997-Q4,1/10/1997,-0.132942656,0.036088381,1.038193038,0.02208082,0.721540701,0.023702207,0.050385117,0.16353146,0.001869162,0.389138811,1.368171021,-0.199590027,0.055066667,0.18818467,5,0,0,0,1,0,0,0,0
CO1998Q1,CO,1998-Q1,1/1/1998,-0.133298212,0.11543456,1.04841694,0.026364994,0.669588921,0.047449781,0.054176129,0.168795132,0.009128486,0.383674,1.364948454,-0.073928094,0.0552,-0.239391668,5,0,0,0,1,0,0,0,0
CO1998Q2,CO,1998-Q2,1/4/1998,-0.120144943,-0.042661199,0.955887528,-0.034700258,0.731071341,0.11217387,0.022162154,0.188408698,0.015123694,0.386662367,1.323395654,-0.02622208,0.055,0.009785475,5,0,0,0,1,0,0,0,0
CO1998Q3,CO,1998-Q3,1/7/1998,-0.126792244,-0.041961382,0.959399113,-0.044953374,0.792878555,-0.032507689,-0.007697839,0.173928189,0.014054561,0.399125299,1.245268807,-0.28536146,0.055333333,0.323240554,5,0,0,0,1,0,0,0,0
CO1998Q4,CO,1998-Q4,1/10/1998,-0.199014803,0.100491658,0.946965644,-0.036043602,0.843133839,0.004799891,-0.039737843,0.154519275,0.015387271,0.404431161,1.272542498,-0.035352645,0.0486,-0.007236841,5,0,0,0,1,0,0,0,0
CO1999Q1,CO,1999-Q1,1/1/1999,-0.149176642,0.237732082,0.95153445,-0.03272194,0.77658151,0.047066861,-0.061142968,0.142523917,-0.003437824,0.396627591,1.310923423,0.070736885,0.047333333,-0.080494276,5,0,0,0,1,0,0,0,0
CO1999Q2,CO,1999-Q2,1/4/1999,-0.162054499,0.239661717,0.983929586,-0.070636659,0.76654495,-0.001971817,-0.074433055,0.095430856,-0.000618073,0.398423652,1.499745547,0.219452024,0.047466667,-0.110754821,5,0,0,0,1,0,0,0,0
CO1999Q3,CO,1999-Q3,1/7/1999,-0.235517007,0.173111443,0.960186624,-0.128213964,0.715037282,0.037837879,-0.028854196,0.087336936,0.005330534,0.407006578,1.436853371,0.064433246,0.050933333,-0.045062804,5,0,0,0,1,0,0,0,0
CO1999Q4,CO,1999-Q4,1/10/1999,-0.215697579,0.19681449,0.911520953,-0.238286732,0.654353614,0.069996061,-0.004515813,0.089985881,0.010848299,0.403804365,1.343444039,0.052649486,0.053066667,-0.028812759,5,0,0,0,1,0,0,0,0
CO2000Q1,CO,2000-Q1,1/1/2000,-0.191926978,-0.888032268,1.056937694,0.003470547,0.563098082,0.029424746,0.020576406,0.085878049,0.002723554,0.356972919,1.539169139,0.171463047,0.056766667,0.02148309,5,0,0,0,1,0,0,0,0
CO2000Q2,CO,2000-Q2,1/4/2000,-0.202133473,0.003740572,1.07983085,0.003101218,0.645533073,0.006995073,0.028290358,0.0941969,0.00557657,0.334871171,1.51608312,-0.128554071,0.062733333,0.073821427,5,0,0,0,1,0,0,0,0
CO2000Q3,CO,2000-Q3,1/7/2000,-0.219555798,0.061060352,1.142159309,0.015509466,0.612356894,0.004762882,0.03099085,0.087998386,0.007678802,0.30412776,1.559808612,-0.052532162,0.0652,-0.262533046,5,0,0,0,1,0,0,0,0
CO2000Q4,CO,2000-Q4,1/10/2000,-0.171009635,0.003698372,1.076720772,0.012134947,0.55148122,0.015972626,0.036411423,0.08479859,0.01098317,0.295231741,1.567794454,-0.18733804,0.064733333,0.305440483,5,0,0,0,1,0,0,0,0
CO2001Q1,CO,2001-Q1,1/1/2001,-0.183195361,-0.077253035,0.923017647,-0.019469708,0.566477167,0.030149656,0.01381411,0.078034437,0.005389459,0.27614349,1.599849473,-0.003438823,0.055933333,-0.01121765,5,0,0,0,1,0,0,0,0
CO2001Q2,CO,2001-Q2,1/4/2001,-0.161825536,0.005394705,0.921029335,-0.012036486,0.538075993,0.075075972,0.016923479,0.076246077,0.004731891,0.273656984,1.708097484,-0.080714401,0.043266667,-0.072645531,5,0,0,0,1,0,0,0,0
CO2001Q3,CO,2001-Q3,1/7/2001,-0.126303975,0.022011702,0.990014721,-0.000942416,0.525633717,0.006009974,0.01239304,0.077270382,-0.004495002,0.268033655,1.710499186,-0.102171598,0.034966667,0.059100641,5,0,0,0,1,0,0,0,0
CO2001Q4,CO,2001-Q4,1/10/2001,-0.116439789,-0.056790912,0.92276927,-0.010068893,0.519418297,0.030779889,0.015775703,0.075229027,-0.005471642,0.276330078,1.649388468,-0.023174106,0.021333333,0.095010229,5,0,0,0,1,0,0,0,0
CO2002Q1,CO,2002-Q1,1/1/2002,-0.081412865,-0.050029646,0.966906259,-0.009630956,0.49573473,-0.025561671,0.001647964,0.064407407,0.007841599,0.333821775,1.622542998,0.157235191,0.017333333,-0.26742602,5,0,0,0,1,0,0,0,0
CO2002Q2,CO,2002-Q2,1/4/2002,-0.076385066,0.05915723,0.918407332,-0.013466074,0.477923348,-0.025238661,0.025885619,0.057481406,0.011176046,0.338501281,1.831575118,0.041410137,0.0175,0.013128825,5,0,0,0,1,0,0,0,0
CO2002Q3,CO,2002-Q3,1/7/2002,-0.153618957,-0.047784834,0.892146201,-0.013429251,0.438818891,0.001682743,0.021603679,0.058590639,0.018573953,0.34491149,1.966652596,-0.151497379,0.0174,0.482613657,5,0,0,0,1,0,0,0,0
